Index;Date de la demande;Année de naissance;sexe;nb_enfants_conduite_accompagne;nb_enfants_;points_perdus_;revenus_;val_residence_princ_;usage_vehicule;type_vehicule;age_vehicule_;type_conduite;formule;tarif_devis_;Code postal;
1091;01/02/2022;1957;M;non;0;0;25 000 - 40 000;0;Private;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;65100;
1092;01/02/2022;1965;F;non;entre 1 et 2;entre 7 et 11;15 000 - 25 000;80 000 - 150 000;Private;Sports Car;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;3300;
1093;01/04/2022;1978;F;non;entre 1 et 2;0;60 000+;150 000 - 250 000;Commercial;Pickup;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;85270;
1094;01/04/2022;1981;F;non;0;0;60 000+;0;Commercial;Panel Truck;15+;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;79290;
1095;01/03/2022;2017;F;oui;3+;0;0 - 15 000;0;Commercial;Pickup;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;78300;
1096;01/03/2022;1969;F;oui;entre 1 et 2;entre 1 et 6;60 000+;0;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 300 et 400;19600;
1097;01/01/2022;1977;F;non;3+;entre 1 et 6;0 - 15 000;0;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;10440;
1098;01/02/2022;1965;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Panel Truck;non renseigné;z_Highly Rural/ Rural;dev_integral;entre 200 et 300;11500;
1099;01/01/2022;2020;M;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;35800;
1100;01/02/2022;1947;M;oui;entre 1 et 2;entre 1 et 6;0 - 15 000;250 000 - 400 000;Commercial;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;59240;
1101;01/03/2022;1984;M;non;3+;0;60 000+;400 000+;Private;Van;entre 10 et 15;Highly Urban/ Urban;dev_vip;entre 900 et 1000;49290;
1102;01/03/2022;1953;F;non;0;entre 1 et 6;25 000 - 40 000;0;Private;Minivan;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;20000;
1103;01/04/2022;1985;M;non;0;entre 1 et 6;60 000+;0;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;87000;
1104;01/05/2022;1966;F;non;0;0;60 000+;0;Commercial;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;29120;
1105;01/04/2022;2009;M;non;0;0;60 000+;250 000 - 400 000;Private;Minivan;entre 1 et 3;z_Highly Rural/ Rural;dev_express;entre 200 et 300;26200;
1106;01/01/2022;2017;M;oui;3+;entre 7 et 11;60 000+;250 000 - 400 000;Commercial;Panel Truck;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;20290;
1107;01/03/2022;2015;M;non;0;0;60 000+;150 000 - 250 000;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 300 et 400;20000;
1108;01/01/2022;2018;M;non;entre 1 et 2;0;40 000 - 60 000;150 000 - 250 000;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;60300;
1109;01/02/2022;1960;F;non;0;entre 7 et 11;60 000+;250 000 - 400 000;Commercial;Van;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;1390;
1110;01/03/2022;1986;M;non;entre 1 et 2;entre 1 et 6;60 000+;250 000 - 400 000;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 300 et 400;36200;
1111;01/03/2022;1961;M;non;0;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Commercial;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;24600;
1112;01/02/2022;1991;M;non;0;0;40 000 - 60 000;150 000 - 250 000;Private;Sports Car;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;73000;
1113;01/05/2022;1951;M;non;0;entre 1 et 6;0 - 15 000;80 000 - 150 000;Private;Sports Car;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;93380;
1114;01/03/2022;1958;M;non;0;entre 1 et 6;25 000 - 40 000;150 000 - 250 000;Private;Van;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;14440;
1115;01/05/2022;1958;F;non;0;0;40 000 - 60 000;0;Private;Minivan;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;92000;
1116;01/04/2022;1977;F;non;0;0;40 000 - 60 000;150 000 - 250 000;Private;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;90000;
1117;01/01/2022;2007;M;non;entre 1 et 2;entre 1 et 6;25 000 - 40 000;0;Private;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;95220;
1118;01/03/2022;1983;F;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Commercial;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;64260;
1119;01/02/2022;1943;M;non;0;0;40 000 - 60 000;150 000 - 250 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;22290;
1120;01/04/2022;1993;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;49000;
1121;01/05/2022;2003;M;non;0;0;60 000+;0;Private;Sports Car;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;61400;
1122;01/03/2022;1966;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;9000;
1123;01/02/2022;1944;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 300 et 400;25200;
1124;01/01/2022;2005;M;oui;3+;entre 1 et 6;25 000 - 40 000;80 000 - 150 000;Commercial;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;13011;
1125;01/03/2022;2019;F;non;entre 1 et 2;0;60 000+;150 000 - 250 000;Commercial;Pickup;entre 10 et 15;z_Highly Rural/ Rural;dev_express;entre 200 et 300;43100;
1126;01/03/2022;2015;M;non;0;entre 1 et 6;60 000+;0;Private;Pickup;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;71150;
1127;01/03/2022;2006;M;non;0;0;0 - 15 000;0;Commercial;Minivan;entre 10 et 15;z_Highly Rural/ Rural;dev_express;entre 200 et 300;3100;
1128;01/05/2022;2015;F;non;0;0;60 000+;150 000 - 250 000;Private;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;74440;
1129;01/03/2022;2014;M;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;21000;
1130;01/05/2022;2015;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;67520;
1131;01/04/2022;1952;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;10700;
1132;01/04/2022;1989;F;non;0;0;15 000 - 25 000;0;Private;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;18410;
1133;01/01/2022;1980;F;non;entre 1 et 2;entre 1 et 6;60 000+;150 000 - 250 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;92170;
1134;01/02/2022;1936;F;non;0;entre 1 et 6;25 000 - 40 000;80 000 - 150 000;Private;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;48400;
1135;01/03/2022;1993;M;non;entre 1 et 2;0;40 000 - 60 000;150 000 - 250 000;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;26600;
1136;01/05/2022;1934;F;non;entre 1 et 2;0;25 000 - 40 000;80 000 - 150 000;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;5100;
1137;01/05/2022;1959;F;non;0;entre 1 et 6;25 000 - 40 000;150 000 - 250 000;Private;z_SUV;non renseigné;Highly Urban/ Urban;dev_express;entre 200 et 300;56170;
1138;01/02/2022;2009;F;non;0;entre 7 et 11;15 000 - 25 000;0;Private;Sports Car;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;59470;
1139;01/03/2022;1974;F;non;0;0;25 000 - 40 000;0;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;27190;
1140;01/04/2022;2020;M;non;0;entre 1 et 6;25 000 - 40 000;150 000 - 250 000;Private;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;83560;
1141;01/02/2022;1953;M;oui;entre 1 et 2;0;0 - 15 000;80 000 - 150 000;Private;Sports Car;entre 10 et 15;z_Highly Rural/ Rural;dev_integral;entre 200 et 300;18130;
1142;01/02/2022;1952;F;non;0;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Commercial;Pickup;entre 4 et 10;z_Highly Rural/ Rural;dev_express;entre 200 et 300;86280;
1143;01/05/2022;1957;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;Pickup;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;16500;
1144;01/05/2022;1941;F;oui;3+;0;60 000+;150 000 - 250 000;Commercial;Panel Truck;non renseigné;z_Highly Rural/ Rural;dev_integral;entre 200 et 300;63000;
1145;01/03/2022;1954;M;non;entre 1 et 2;entre 1 et 6;0 - 15 000;0;Private;Sports Car;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;83300;
1146;01/01/2022;1973;M;non;0;entre 1 et 6;60 000+;0;Private;Minivan;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;56330;
1147;01/03/2022;1946;M;non;entre 1 et 2;entre 7 et 11;60 000+;0;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 200 et 300;11200;
1148;01/01/2022;1942;F;non;0;0;25 000 - 40 000;150 000 - 250 000;Private;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_express;entre 200 et 300;39700;
1149;01/05/2022;2015;F;non;0;0;40 000 - 60 000;150 000 - 250 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 500 et 600;73800;
1150;01/04/2022;1953;M;non;0;entre 7 et 11;60 000+;250 000 - 400 000;Commercial;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;22100;
1151;01/05/2022;1962;M;oui;entre 1 et 2;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Commercial;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;4100;
1152;01/02/2022;1957;M;non;0;entre 1 et 6;60 000+;0;Commercial;Panel Truck;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;68170;
1153;01/01/2022;1940;M;non;0;entre 1 et 6;15 000 - 25 000;150 000 - 250 000;Private;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;8000;
1154;01/05/2022;1960;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;Minivan;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;44000;
1155;01/05/2022;2012;M;non;0;entre 1 et 6;40 000 - 60 000;80 000 - 150 000;Private;Minivan;entre 1 et 3;z_Highly Rural/ Rural;dev_express;entre 200 et 300;37300;
1156;01/01/2022;1961;F;non;0;entre 1 et 6;60 000+;150 000 - 250 000;Private;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;87200;
1157;01/01/2022;1951;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Van;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 400 et 500;74170;
1158;01/05/2022;1934;M;oui;0;0;40 000 - 60 000;0;Private;Minivan;entre 1 et 3;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;79500;
